Age,Gender,Department,JobSatisfaction,Salary,YearsAtCompany,WorkLifeBalance,PerformanceRating,Overtime,Attrition
1.618337313511069,0,2,-0.03433549532603564,0.026341043965047894,-0.24606140870329726,0.4750753185914173,0.4540175578619386,1,1
-1.6088350836749108,0,0,-0.7350598897349272,-1.3100327264127378,0.8740967492783294,-0.424688542377176,0.4540175578619386,0,0
0.09439479261768965,1,2,-0.7350598897349272,0.7655962191235062,0.3140176702875161,-1.3244524033457692,-0.43971779225998775,1,1
1.1701189250130162,0,0,-0.03433549532603564,-1.5671832055779769,-1.739605619345466,1.3748391795600106,0.4540175578619386,0,1
-0.7123983066788052,0,2,-1.4357842841438186,0.10603060797278922,0.5007106966177872,-0.424688542377176,-0.43971779225998775,0,0
0.1840384703173002,0,3,-1.4357842841438186,-0.514014472631245,0.6874037229480583,-1.3244524033457692,-0.43971779225998775,1,0
0.45296950341613185,1,3,1.3671132934917474,1.2863822065977448,-0.43275443503356836,0.4750753185914173,1.3477529079838648,1,0
0.632256858815353,1,3,0.6663888990828559,-1.359700420207893,-0.43275443503356836,0.4750753185914173,-0.43971779225998775,1,0
0.7219005365149634,0,4,-0.03433549532603564,1.1577115989394817,0.3140176702875161,0.4750753185914173,1.3477529079838648,0,1
-0.35382359588036305,1,0,-0.03433549532603564,0.32495756242009777,-1.739605619345466,-1.3244524033457692,0.4540175578619386,0,0
-0.4434672735799736,0,3,-0.03433549532603564,0.943438606583578,0.12732464395724497,1.3748391795600106,-0.43971779225998775,0,0
-1.5191914059753002,1,4,-1.4357842841438186,-1.2229425997350578,-0.43275443503356836,-0.424688542377176,-0.43971779225998775,1,0
1.5286936358114585,1,0,0.6663888990828559,-0.657181027787326,-0.05936838237302614,0.4750753185914173,-1.333453142381914,0,1
-1.160616695176858,1,2,1.3671132934917474,0.9160107480284961,1.6208688545994139,-1.3244524033457692,-0.43971779225998775,0,1
0.09439479261768965,1,4,-0.7350598897349272,1.649620133108857,0.12732464395724497,-1.3244524033457692,-0.43971779225998775,0,0
-0.9813293397776369,0,1,-0.7350598897349272,1.683952640340531,-0.6194474613638394,-0.424688542377176,-1.333453142381914,0,0
-0.17453624048114197,0,4,-0.03433549532603564,1.3199899164545281,0.12732464395724497,0.4750753185914173,-1.333453142381914,1,0
-1.4295477282756897,0,4,0.6663888990828559,-0.4362322701363745,1.2474828019388717,-1.3244524033457692,0.4540175578619386,1,0
0.45296950341613185,1,0,-1.4357842841438186,-1.266468589458769,-1.739605619345466,-0.424688542377176,-0.43971779225998775,1,0
-0.5331109512795842,0,2,0.6663888990828559,-1.268299656511125,-0.43275443503356836,1.3748391795600106,0.4540175578619386,1,0
-0.9813293397776369,0,1,0.6663888990828559,-0.47724054266309635,-0.8061404876941106,1.3748391795600106,0.4540175578619386,1,0
0.5426131811157424,0,3,-1.4357842841438186,-1.5852268454897345,1.4341758282691428,1.3748391795600106,-1.333453142381914,1,0
-1.6088350836749108,1,3,-0.03433549532603564,-0.06269459145576027,-0.8061404876941106,0.4750753185914173,1.3477529079838648,0,0
0.004751114918079114,1,4,0.6663888990828559,-1.5924748192386433,-0.9928335140243817,-0.424688542377176,0.4540175578619386,0,0
0.7219005365149634,1,0,-0.7350598897349272,1.26830041945573,0.5007106966177872,-0.424688542377176,1.3477529079838648,0,0
-1.160616695176858,0,0,-1.4357842841438186,-0.3999161069313148,1.6208688545994139,-1.3244524033457692,-0.43971779225998775,0,0
-1.0709730174772474,0,3,1.3671132934917474,-1.282795604008943,-0.43275443503356836,-1.3244524033457692,-1.333453142381914,0,0
1.3494062804122373,0,1,-0.03433549532603564,-0.9068546498221116,-0.24606140870329726,-1.3244524033457692,-0.43971779225998775,1,0
-0.5331109512795842,1,2,-1.4357842841438186,1.5800014378890732,1.2474828019388717,-0.424688542377176,-0.43971779225998775,0,0
-0.26417991818075254,1,1,1.3671132934917474,-1.4149757568508883,-1.366219566684924,-1.3244524033457692,-1.333453142381914,1,0
1.4390499581118479,0,2,1.3671132934917474,0.8809915906521886,1.6208688545994139,-0.424688542377176,-0.43971779225998775,0,1
-1.4295477282756897,1,3,0.6663888990828559,1.7139363633228597,0.12732464395724497,-0.424688542377176,-1.333453142381914,0,0
-1.6088350836749108,1,2,0.6663888990828559,-0.9498465783222191,1.2474828019388717,1.3748391795600106,1.3477529079838648,0,0
-1.2502603728764685,1,0,0.6663888990828559,0.8234655674240057,1.6208688545994139,-1.3244524033457692,-0.43971779225998775,1,0
-1.4295477282756897,1,4,-1.4357842841438186,-1.1698416552167352,-1.552912593015195,1.3748391795600106,-1.333453142381914,1,0
0.811544214214574,0,4,-1.4357842841438186,-0.43569820891277067,-0.43275443503356836,0.4750753185914173,0.4540175578619386,0,0
-0.17453624048114197,1,3,-0.03433549532603564,-0.42265185616473455,1.6208688545994139,0.4750753185914173,-0.43971779225998775,1,0
0.5426131811157424,1,0,0.6663888990828559,-0.9339391833048767,-0.6194474613638394,0.4750753185914173,1.3477529079838648,0,0
1.2597626027126267,1,1,1.3671132934917474,-1.1942177353512238,1.2474828019388717,-0.424688542377176,-1.333453142381914,0,0
-0.8916856620780264,1,0,-0.7350598897349272,0.8339179085145376,-0.8061404876941106,-0.424688542377176,-0.43971779225998775,0,0
1.4390499581118479,0,4,-0.03433549532603564,1.5292656216467104,1.6208688545994139,-0.424688542377176,-0.43971779225998775,0,0
-0.5331109512795842,0,4,-1.4357842841438186,1.5138541406227144,-0.8061404876941106,-1.3244524033457692,-0.43971779225998775,0,0
0.9908315696137951,1,0,-0.03433549532603564,-0.8663804385189936,-1.552912593015195,1.3748391795600106,1.3477529079838648,1,0
-0.4434672735799736,1,0,-0.03433549532603564,0.6738902775846789,-0.8061404876941106,-0.424688542377176,-1.333453142381914,0,0
-1.0709730174772474,1,4,-0.03433549532603564,-0.2758231669039416,-0.9928335140243817,1.3748391795600106,0.4540175578619386,0,1
-0.5331109512795842,1,1,-0.03433549532603564,0.8599724667803526,1.6208688545994139,1.3748391795600106,0.4540175578619386,0,0
0.27368214801691076,1,3,-0.7350598897349272,-0.07875457539413228,-1.1795265403546529,1.3748391795600106,0.4540175578619386,1,0
0.09439479261768965,1,3,0.6663888990828559,-0.354597197385505,1.2474828019388717,-1.3244524033457692,-1.333453142381914,0,1
-0.35382359588036305,0,0,1.3671132934917474,-1.633368650074593,0.12732464395724497,-1.3244524033457692,0.4540175578619386,0,0
-0.17453624048114197,1,3,-0.03433549532603564,-0.31202488841822906,-1.1795265403546529,0.4750753185914173,1.3477529079838648,0,0
0.3633258257165213,0,4,-0.03433549532603564,-0.10816608992259975,0.5007106966177872,0.4750753185914173,-1.333453142381914,0,0
0.5426131811157424,0,4,-0.03433549532603564,-0.712608953351351,1.2474828019388717,1.3748391795600106,-0.43971779225998775,1,1
0.45296950341613185,1,0,0.6663888990828559,-0.994440690493138,-0.24606140870329726,0.4750753185914173,1.3477529079838648,0,1
0.811544214214574,0,0,-1.4357842841438186,-1.685401472145708,-1.1795265403546529,1.3748391795600106,-0.43971779225998775,0,0
-0.4434672735799736,0,0,-1.4357842841438186,-0.35696232566146474,0.6874037229480583,-1.3244524033457692,0.4540175578619386,0,0
-1.6984787613745214,0,1,-0.7350598897349272,0.34166604927284583,1.6208688545994139,-1.3244524033457692,1.3477529079838648,0,0
0.45296950341613185,0,3,-1.4357842841438186,-1.2299998373326797,-1.366219566684924,-1.3244524033457692,-1.333453142381914,1,0
-1.160616695176858,0,0,-0.03433549532603564,1.1775863059035954,0.6874037229480583,-0.424688542377176,1.3477529079838648,0,0
-0.9813293397776369,0,2,-0.03433549532603564,0.017490886545327457,-0.43275443503356836,1.3748391795600106,-0.43971779225998775,0,0
0.3633258257165213,1,2,-0.03433549532603564,1.5539468796232583,-1.739605619345466,-1.3244524033457692,-1.333453142381914,0,0
-1.6984787613745214,0,4,-0.7350598897349272,0.242750281215367,-0.05936838237302614,1.3748391795600106,1.3477529079838648,0,0
-1.0709730174772474,0,3,-0.03433549532603564,-0.39812318710921624,1.4341758282691428,0.4750753185914173,1.3477529079838648,0,0
0.3633258257165213,0,0,-1.4357842841438186,1.098621539270745,1.0607897756086004,0.4750753185914173,1.3477529079838648,0,0
-0.8020419843784158,1,2,0.6663888990828559,1.0381200320824837,-0.43275443503356836,-1.3244524033457692,1.3477529079838648,1,0
-0.26417991818075254,0,3,0.6663888990828559,-0.11549035813202356,-1.739605619345466,1.3748391795600106,-1.333453142381914,0,1
-1.0709730174772474,1,4,1.3671132934917474,0.9966539927926729,0.3140176702875161,-1.3244524033457692,-0.43971779225998775,0,0
1.3494062804122373,0,1,-1.4357842841438186,-0.7529305757334394,-0.43275443503356836,0.4750753185914173,1.3477529079838648,0,0
1.3494062804122373,1,3,-0.03433549532603564,-0.36928388103461,1.0607897756086004,-1.3244524033457692,-1.333453142381914,0,0
1.1701189250130162,1,3,0.6663888990828559,-0.9703316409704513,1.4341758282691428,1.3748391795600106,-0.43971779225998775,0,0
-1.339904050576079,0,1,-1.4357842841438186,-1.5328506983463028,-1.1795265403546529,0.4750753185914173,1.3477529079838648,0,1
0.7219005365149634,0,3,0.6663888990828559,-0.6849522114147246,-0.8061404876941106,-0.424688542377176,-0.43971779225998775,0,0
-1.160616695176858,1,4,-0.03433549532603564,0.2322979401248351,0.3140176702875161,0.4750753185914173,-0.43971779225998775,1,0
-0.9813293397776369,0,4,0.6663888990828559,0.9899019330371103,-0.24606140870329726,-0.424688542377176,-1.333453142381914,0,0
-1.0709730174772474,1,1,1.3671132934917474,-0.2590765328209361,0.8740967492783294,-1.3244524033457692,-0.43971779225998775,1,0
-0.7123983066788052,1,0,1.3671132934917474,0.05563811680274313,1.0607897756086004,-1.3244524033457692,-1.333453142381914,0,1
1.2597626027126267,1,2,0.6663888990828559,1.350088081127629,0.3140176702875161,1.3748391795600106,1.3477529079838648,1,0
1.1701189250130162,1,0,-1.4357842841438186,1.6950916315756963,0.6874037229480583,-0.424688542377176,-0.43971779225998775,0,0
0.27368214801691076,1,3,-1.4357842841438186,-0.6253662377526414,0.5007106966177872,-1.3244524033457692,-0.43971779225998775,0,0
0.3633258257165213,0,2,-1.4357842841438186,1.5463555808020326,-1.552912593015195,-0.424688542377176,0.4540175578619386,0,0
1.5286936358114585,1,1,0.6663888990828559,1.5825954495465775,-1.366219566684924,-1.3244524033457692,1.3477529079838648,0,1
1.3494062804122373,1,1,-1.4357842841438186,0.998599501535801,-0.05936838237302614,0.4750753185914173,1.3477529079838648,0,0
0.1840384703173002,0,2,-0.03433549532603564,0.4512248945721436,-0.24606140870329726,-1.3244524033457692,0.4540175578619386,1,1
0.632256858815353,1,4,1.3671132934917474,1.4708240648923496,-0.43275443503356836,1.3748391795600106,0.4540175578619386,0,0
1.3494062804122373,0,2,-0.03433549532603564,-1.2885176885475553,-0.05936838237302614,0.4750753185914173,-1.333453142381914,0,0
-1.6984787613745214,0,3,-1.4357842841438186,-0.9815850738963889,1.6208688545994139,1.3748391795600106,-1.333453142381914,1,0
1.3494062804122373,0,4,-0.03433549532603564,-0.1968965475013486,-1.366219566684924,0.4750753185914173,-0.43971779225998775,0,0
1.5286936358114585,1,1,-1.4357842841438186,-1.6771998176403635,-0.9928335140243817,-0.424688542377176,-0.43971779225998775,0,0
-0.5331109512795842,1,2,0.6663888990828559,0.878740904067001,-1.366219566684924,1.3748391795600106,-0.43971779225998775,0,0
-1.5191914059753002,1,0,-0.03433549532603564,-1.1658361960397066,1.0607897756086004,-1.3244524033457692,-0.43971779225998775,1,0
-1.6984787613745214,0,0,0.6663888990828559,0.5205765591801252,1.2474828019388717,-0.424688542377176,-1.333453142381914,0,0
-1.339904050576079,1,3,0.6663888990828559,-0.3366298519342622,0.8740967492783294,-1.3244524033457692,1.3477529079838648,1,0
0.5426131811157424,0,0,-0.7350598897349272,0.3227068758349102,-1.366219566684924,0.4750753185914173,-0.43971779225998775,1,0
-0.5331109512795842,1,2,-1.4357842841438186,-1.5018370001470238,0.3140176702875161,0.4750753185914173,1.3477529079838648,0,0
0.632256858815353,0,2,1.3671132934917474,-0.45995984735648704,-0.24606140870329726,-1.3244524033457692,-0.43971779225998775,0,0
-0.9813293397776369,1,0,-1.4357842841438186,-1.6355430421992656,0.3140176702875161,-1.3244524033457692,0.4540175578619386,0,0
-0.4434672735799736,1,2,1.3671132934917474,0.45976987414980475,0.8740967492783294,-0.424688542377176,-0.43971779225998775,1,1
-0.4434672735799736,1,3,-1.4357842841438186,0.9503051080299127,-1.552912593015195,-1.3244524033457692,-0.43971779225998775,0,0
0.5426131811157424,0,4,0.6663888990828559,-1.0498304688269056,1.4341758282691428,1.3748391795600106,-0.43971779225998775,0,1
-0.6227546289791948,0,3,-0.03433549532603564,-0.6316223835148576,0.3140176702875161,1.3748391795600106,-1.333453142381914,0,0
1.0804752473134056,1,3,-0.03433549532603564,0.7832202395024321,-1.1795265403546529,-1.3244524033457692,0.4540175578619386,0,0
1.0804752473134056,1,2,-0.7350598897349272,-0.9490454864868133,1.0607897756086004,1.3748391795600106,-0.43971779225998775,1,0
-1.4295477282756897,0,4,1.3671132934917474,-1.0333890125859593,1.0607897756086004,-1.3244524033457692,-0.43971779225998775,0,0
0.9011878919141846,0,2,1.3671132934917474,1.6011350034516816,-1.739605619345466,-0.424688542377176,1.3477529079838648,0,0
1.5286936358114585,0,1,1.3671132934917474,1.5881649451641602,-1.552912593015195,1.3748391795600106,0.4540175578619386,1,0
0.27368214801691076,1,2,0.6663888990828559,-0.031642746026223925,-1.366219566684924,1.3748391795600106,-0.43971779225998775,1,0
-0.4434672735799736,0,2,1.3671132934917474,-1.2385066696800835,1.2474828019388717,-1.3244524033457692,1.3477529079838648,1,0
0.811544214214574,1,2,-0.03433549532603564,-0.763726241896288,-1.739605619345466,1.3748391795600106,1.3477529079838648,1,0
1.4390499581118479,0,4,0.6663888990828559,-1.2627301608935424,-0.8061404876941106,0.4750753185914173,-1.333453142381914,0,1
-0.6227546289791948,1,2,-1.4357842841438186,1.6118925223842728,0.8740967492783294,-0.424688542377176,1.3477529079838648,0,0
1.0804752473134056,0,4,1.3671132934917474,-1.2555584816051482,0.6874037229480583,-0.424688542377176,-0.43971779225998775,1,0
-1.160616695176858,0,0,1.3671132934917474,0.07375805117501558,0.8740967492783294,1.3748391795600106,-1.333453142381914,1,0
0.1840384703173002,0,1,-1.4357842841438186,0.35826009443482165,0.6874037229480583,1.3748391795600106,-1.333453142381914,0,0
0.7219005365149634,0,4,1.3671132934917474,-0.26811742639194364,-0.9928335140243817,0.4750753185914173,-0.43971779225998775,0,0
-1.6088350836749108,0,0,-1.4357842841438186,-1.074092107270622,-0.8061404876941106,0.4750753185914173,0.4540175578619386,0,0
-1.2502603728764685,1,4,0.6663888990828559,1.0861092477463126,1.2474828019388717,1.3748391795600106,1.3477529079838648,0,1
0.7219005365149634,0,4,-0.03433549532603564,-1.6877666004216678,0.12732464395724497,1.3748391795600106,-1.333453142381914,0,0
0.7219005365149634,0,1,-1.4357842841438186,1.628715450927793,1.0607897756086004,0.4750753185914173,0.4540175578619386,1,0
0.004751114918079114,0,3,-0.7350598897349272,-0.9450781745400421,0.3140176702875161,-1.3244524033457692,-0.43971779225998775,1,1
0.9011878919141846,1,3,-1.4357842841438186,0.5861897952228803,0.8740967492783294,0.4750753185914173,1.3477529079838648,0,1
-0.8020419843784158,0,4,1.3671132934917474,-1.0617324046672192,-1.1795265403546529,-1.3244524033457692,1.3477529079838648,0,0
0.7219005365149634,1,2,0.6663888990828559,0.8622994478260548,1.4341758282691428,-0.424688542377176,-1.333453142381914,0,1
0.45296950341613185,0,0,0.6663888990828559,-0.9461844442175071,-1.366219566684924,-0.424688542377176,1.3477529079838648,0,0
1.1701189250130162,0,2,-1.4357842841438186,-1.2797438255883498,-0.43275443503356836,0.4750753185914173,1.3477529079838648,0,1
-1.6984787613745214,1,2,-0.03433549532603564,1.074588784208573,-1.366219566684924,-1.3244524033457692,1.3477529079838648,1,0
0.632256858815353,0,4,-0.7350598897349272,-0.7910015115303403,-0.43275443503356836,0.4750753185914173,1.3477529079838648,0,0
-0.6227546289791948,1,4,0.6663888990828559,-1.6582024969721707,1.4341758282691428,0.4750753185914173,-0.43971779225998775,1,0
-1.5191914059753002,1,4,1.3671132934917474,-0.4788808735641652,-0.05936838237302614,-1.3244524033457692,0.4540175578619386,1,0
-1.2502603728764685,0,4,1.3671132934917474,1.5513910151960115,1.2474828019388717,0.4750753185914173,-0.43971779225998775,0,0
-1.0709730174772474,1,3,-0.03433549532603564,1.4336686626216268,-0.43275443503356836,-0.424688542377176,-0.43971779225998775,0,0
0.632256858815353,0,4,0.6663888990828559,1.6168898095479942,0.12732464395724497,1.3748391795600106,-1.333453142381914,0,0
-0.9813293397776369,0,3,-1.4357842841438186,-0.6983418892350776,-0.9928335140243817,1.3748391795600106,1.3477529079838648,0,0
1.5286936358114585,1,3,1.3671132934917474,1.275395804283609,0.5007106966177872,0.4750753185914173,-0.43971779225998775,1,0
1.1701189250130162,1,4,-0.03433549532603564,1.5323936945278185,-0.9928335140243817,-1.3244524033457692,1.3477529079838648,1,0
0.3633258257165213,1,1,0.6663888990828559,-1.392735921610815,0.5007106966177872,-1.3244524033457692,-0.43971779225998775,0,0
-0.4434672735799736,1,0,0.6663888990828559,0.07112589228725388,-0.8061404876941106,-0.424688542377176,-0.43971779225998775,0,0
1.0804752473134056,0,2,0.6663888990828559,0.0689515001625812,-0.9928335140243817,-1.3244524033457692,-1.333453142381914,0,1
1.0804752473134056,0,3,0.6663888990828559,-1.5484147682913283,-0.24606140870329726,-1.3244524033457692,0.4540175578619386,0,0
0.3633258257165213,1,0,0.6663888990828559,1.4164261145452748,1.0607897756086004,-0.424688542377176,0.4540175578619386,0,0
-0.7123983066788052,0,1,1.3671132934917474,0.034886023542709005,-1.552912593015195,0.4750753185914173,-0.43971779225998775,0,0
-1.6088350836749108,0,2,-0.03433549532603564,1.179569961876981,-1.739605619345466,1.3748391795600106,-1.333453142381914,1,0
-1.5191914059753002,0,2,0.6663888990828559,1.675522102453642,-0.43275443503356836,-0.424688542377176,1.3477529079838648,0,0
1.5286936358114585,0,3,-0.7350598897349272,-0.8172849531776997,1.6208688545994139,0.4750753185914173,1.3477529079838648,0,0
-0.26417991818075254,1,4,-0.7350598897349272,1.7074894814093564,0.12732464395724497,-0.424688542377176,-0.43971779225998775,1,1
-1.6088350836749108,1,1,-0.03433549532603564,0.4302057707003076,0.3140176702875161,0.4750753185914173,0.4540175578619386,0,0
-1.6088350836749108,0,3,-1.4357842841438186,1.386518686023461,0.3140176702875161,-0.424688542377176,-1.333453142381914,0,0
0.7219005365149634,1,1,-1.4357842841438186,0.2882980741427213,-0.6194474613638394,0.4750753185914173,0.4540175578619386,0,0
0.27368214801691076,1,4,-1.4357842841438186,-0.7005544285900077,0.5007106966177872,-0.424688542377176,1.3477529079838648,1,1
1.5286936358114585,1,4,-0.7350598897349272,0.40014575325746404,-0.43275443503356836,0.4750753185914173,0.4540175578619386,0,0
1.0804752473134056,0,3,-1.4357842841438186,0.4179605097876771,-0.24606140870329726,-0.424688542377176,1.3477529079838648,1,0
1.1701189250130162,0,4,1.3671132934917474,-1.2891661914619315,-0.6194474613638394,1.3748391795600106,-1.333453142381914,0,0
-1.6984787613745214,0,0,0.6663888990828559,-1.047312751629916,0.8740967492783294,1.3748391795600106,-1.333453142381914,1,0
-0.08489256278153143,1,2,-0.7350598897349272,0.7064680122245118,-1.552912593015195,-1.3244524033457692,-0.43971779225998775,1,0
-1.6088350836749108,0,3,-0.03433549532603564,-0.7033773236290565,0.3140176702875161,0.4750753185914173,-0.43971779225998775,0,0
0.5426131811157424,0,1,-0.03433549532603564,0.677666853380163,-1.739605619345466,-0.424688542377176,0.4540175578619386,0,1
1.0804752473134056,1,0,0.6663888990828559,-1.616202396458756,-0.43275443503356836,0.4750753185914173,-1.333453142381914,1,0
-1.2502603728764685,0,3,-0.7350598897349272,-1.1482121756607806,-0.9928335140243817,1.3748391795600106,-1.333453142381914,1,0
1.0804752473134056,0,4,-1.4357842841438186,1.6545411258120635,0.8740967492783294,0.4750753185914173,-0.43971779225998775,0,0
-1.4295477282756897,1,4,-1.4357842841438186,-0.615142780043654,-1.739605619345466,-0.424688542377176,1.3477529079838648,0,0
-0.8020419843784158,1,4,1.3671132934917474,0.5883260401172955,-1.739605619345466,0.4750753185914173,0.4540175578619386,0,0
-0.26417991818075254,1,4,1.3671132934917474,0.056362914177634026,-0.05936838237302614,-0.424688542377176,0.4540175578619386,1,0
1.618337313511069,0,1,-1.4357842841438186,-0.8289580056364688,-0.05936838237302614,1.3748391795600106,-0.43971779225998775,0,0
0.3633258257165213,0,0,-0.03433549532603564,-0.46797076571054436,0.8740967492783294,1.3748391795600106,-1.333453142381914,1,0
-1.339904050576079,0,2,-0.03433549532603564,1.3463877997926597,1.2474828019388717,1.3748391795600106,-0.43971779225998775,1,0
1.2597626027126267,1,1,1.3671132934917474,-0.12163206220346749,-0.8061404876941106,-1.3244524033457692,-0.43971779225998775,0,0
-1.2502603728764685,1,1,0.6663888990828559,1.0275151020709221,-1.366219566684924,1.3748391795600106,-0.43971779225998775,0,1
0.1840384703173002,0,2,-1.4357842841438186,0.7990894872895171,0.5007106966177872,0.4750753185914173,-0.43971779225998775,0,0
-0.8020419843784158,0,2,1.3671132934917474,1.2209215594760197,1.0607897756086004,-1.3244524033457692,1.3477529079838648,0,0
-0.35382359588036305,1,4,1.3671132934917474,1.6736528881710286,-0.43275443503356836,1.3748391795600106,1.3477529079838648,0,0
1.1701189250130162,1,1,-1.4357842841438186,-1.534986943240718,0.8740967492783294,0.4750753185914173,-1.333453142381914,0,0
-0.9813293397776369,1,3,-1.4357842841438186,0.623879258717207,1.2474828019388717,0.4750753185914173,-0.43971779225998775,0,1
-1.2502603728764685,1,2,-0.03433549532603564,0.865885287470252,1.2474828019388717,0.4750753185914173,1.3477529079838648,1,0
-0.35382359588036305,0,2,0.6663888990828559,-0.5114204609737408,0.5007106966177872,-0.424688542377176,-1.333453142381914,1,0
0.811544214214574,1,0,0.6663888990828559,-0.8319334895965472,1.2474828019388717,-1.3244524033457692,-0.43971779225998775,0,0
-1.5191914059753002,0,3,-1.4357842841438186,1.4315324177272115,-0.8061404876941106,0.4750753185914173,0.4540175578619386,0,0
0.004751114918079114,0,3,-0.7350598897349272,0.9071605906087756,1.2474828019388717,-0.424688542377176,1.3477529079838648,1,0
1.4390499581118479,0,2,1.3671132934917474,0.7729967817934448,1.0607897756086004,1.3748391795600106,-1.333453142381914,0,0
-0.08489256278153143,1,4,1.3671132934917474,0.6670619233686015,0.6874037229480583,0.4750753185914173,0.4540175578619386,1,1
0.5426131811157424,1,0,-1.4357842841438186,-0.6624453455628494,0.5007106966177872,-0.424688542377176,-0.43971779225998775,0,1
-1.5191914059753002,1,3,-0.7350598897349272,-1.0743209906521665,-0.8061404876941106,0.4750753185914173,-0.43971779225998775,1,0
-0.08489256278153143,1,2,-0.03433549532603564,-0.54346413438997,-1.366219566684924,-1.3244524033457692,-0.43971779225998775,0,0
0.004751114918079114,0,3,-1.4357842841438186,-0.9583534106696228,0.6874037229480583,-1.3244524033457692,1.3477529079838648,0,1
1.0804752473134056,1,0,-1.4357842841438186,1.4257340387280844,0.6874037229480583,1.3748391795600106,-1.333453142381914,1,0
-1.160616695176858,1,0,1.3671132934917474,-0.3755781740270836,0.8740967492783294,0.4750753185914173,0.4540175578619386,0,0
1.1701189250130162,0,1,-1.4357842841438186,-1.6422188074943134,-0.43275443503356836,-0.424688542377176,-1.333453142381914,0,0
-0.17453624048114197,1,2,-1.4357842841438186,-1.5452104009497054,0.8740967492783294,1.3748391795600106,1.3477529079838648,0,1
-1.6984787613745214,0,0,-1.4357842841438186,-1.2205393242288407,0.5007106966177872,0.4750753185914173,-1.333453142381914,0,1
-0.8020419843784158,0,1,1.3671132934917474,0.055104055579139305,1.2474828019388717,1.3748391795600106,1.3477529079838648,0,0
0.7219005365149634,0,1,-0.03433549532603564,-0.28200301820564294,-1.366219566684924,-0.424688542377176,-0.43971779225998775,1,0
0.45296950341613185,0,3,-0.03433549532603564,0.380499929674895,-0.8061404876941106,1.3748391795600106,0.4540175578619386,0,0
0.27368214801691076,0,3,-1.4357842841438186,0.2804397447096937,-0.9928335140243817,1.3748391795600106,-0.43971779225998775,1,0
0.9908315696137951,0,1,1.3671132934917474,-0.9791055039296569,1.2474828019388717,1.3748391795600106,-1.333453142381914,1,0
0.9011878919141846,0,3,-0.03433549532603564,-0.582565045403821,-1.552912593015195,0.4750753185914173,-0.43971779225998775,1,0
1.3494062804122373,0,0,-0.03433549532603564,-0.1513869018042517,0.8740967492783294,-0.424688542377176,0.4540175578619386,0,0
-1.160616695176858,1,4,-0.03433549532603564,1.1619840887283124,-0.9928335140243817,-1.3244524033457692,-0.43971779225998775,0,1
-0.35382359588036305,1,0,1.3671132934917474,-1.591254107870406,-0.8061404876941106,0.4750753185914173,0.4540175578619386,1,0
0.5426131811157424,1,1,1.3671132934917474,-0.08462924885377429,-0.8061404876941106,-1.3244524033457692,0.4540175578619386,1,0
-1.6088350836749108,1,1,-1.4357842841438186,1.3533305956995094,1.4341758282691428,-1.3244524033457692,-0.43971779225998775,0,0
-1.6984787613745214,0,0,0.6663888990828559,0.42745917012177365,1.4341758282691428,0.4750753185914173,1.3477529079838648,1,0
-0.7123983066788052,1,3,-0.03433549532603564,0.6830074656162012,-1.1795265403546529,0.4750753185914173,-1.333453142381914,1,0
